order_id,customer_id,product_name,category,quantity,unit_price,revenue,order_date,city,payment_method,store,discount
3777,1716,Laptop,ELECTRONICS,4,1157.05,4628.2,03/12/2022,Lagos,cash,Store_C,0.13
3778,3199,Headphones,ELECTRONICS,2,845.59,1691.18,2024-05-29 00:00:00,lagos,cash,Store_C,0.29
3779,4873,Camera,Electronics,6,1502.92,9017.52,2022-04-06 00:00:00,Abuja,Cash,Store_B,0.24
3780,3405,Headphones,electronics,2,806.25,1612.5,2023-10-03 00:00:00,lagos,Card,Store_D,0.12
3781,4908,Phone,Electronics,6,336.28,2017.6799999999998,2024-10-16 00:00:00,Lagos,CARD,Store_B,0.29
3782,4328,Printer,electronics,2,89.54,179.08,2023-12-22 00:00:00,LAGOS,CARD,Store_D,0.2
3783,1996,Phone,Electronics,10,548.39,5483.9,2024-07-11 00:00:00,LAGOS,Card,Store_C,0.24
3784,2121,Tablet,ELECTRONICS,3,1240.46,3721.38,2024-09-03 00:00:00,Lagos,Cash,Store_C,0.14
3785,4610,Phone,Electronics,5,1995.2,9976.0,2035-01-01 00:00:00,Kano,Cash,Store_C,0.0
3786,3407,Tablet,Electronics,1,1001.8,1001.8,2024-10-10 00:00:00,LAGOS,cash,Store_D,0.2
3787,3587,Tablet,ELECTRONICS,4,1298.47,5193.88,2024-07-22 00:00:00,lagos,Card,Store_C,0.11
3788,1516,Phone,ELECTRONICS,9,1774.83,15973.47,2024-04-08 00:00:00,Abuja,CARD,Store_A,0.17
3789,1631,Headphones,Electronics,10,491.55,4915.5,2023-09-02 00:00:00,LAGOS,Transfer,Store_A,0.02
3790,4288,Headphones,electronics,7,65.18,456.26000000000005,2023-07-09 00:00:00,LAGOS,CARD,Store_D,0.29
3791,4595,Laptop,Electronics,4,618.87,2475.48,2023-11-03 00:00:00,LAGOS,Cash,Store_C,0.01
3792,4319,Tablet,Electronics,1,241.57,241.57,15/01/2023,LAGOS,Card,Store_B,0.01
3793,4542,Laptop,ELECTRONICS,10,1117.72,11177.2,2024-11-14 00:00:00,Kano,cash,Store_B,0.06
3794,2291,Headphones,Electronics,4,810.88,3243.52,2023-06-05 00:00:00,Port Harcourt,Transfer,Store_B,0.1
3795,2304,Tablet,ELECTRONICS,10,1162.56,11625.599999999999,2023-08-21 00:00:00,LAGOS,cash,Store_B,0.27
3796,3099,Tablet,ELECTRONICS,7,1474.7,10322.9,2022-09-01 00:00:00,Kano,Cash,Store_D,0.17
3797,3865,Headphones,ELECTRONICS,1,246.78,246.78,2024-12-19 00:00:00,lagos,CARD,Store_C,0.1
3798,4674,Printer,ELECTRONICS,3,1939.52,5818.5599999999995,15/09/2024,LAGOS,CARD,Store_A,0.18
3799,3246,Phone,electronics,1,743.11,743.11,2023-09-23 00:00:00,LAGOS,cash,Store_A,0.04
3800,3414,Tablet,Electronics,4,1277.9,5111.6,2023-04-06 00:00:00,Lagos,Transfer,Store_C,0.09
3801,3567,Printer,electronics,7,101.3,709.1,13/03/2023,Abuja,cash,Store_B,0.09
3802,1220,Tablet,ELECTRONICS,6,1011.3,6067.799999999999,2022-03-23 00:00:00,LAGOS,Card,Store_B,0.06
3803,4211,Phone,Electronics,3,1387.9,4163.700000000001,2022-08-29 00:00:00,lagos,cash,Store_B,0.28
3804,1106,Laptop,electronics,8,1575.88,12607.04,2024-11-23 00:00:00,Abuja,cash,Store_A,0.21
3805,2760,Camera,ELECTRONICS,9,631.78,5686.0199999999995,2022-07-01,Port Harcourt,CARD,Store_A,0.2
3806,3483,Printer,Electronics,2,1697.23,3394.46,2023-02-13 00:00:00,Abuja,CARD,Store_C,0.14
3807,2016,Camera,electronics,4,1721.86,6887.44,25/11/2024,LAGOS,Transfer,Store_C,0.17
3808,1837,Phone,Electronics,1,366.67,366.67,2022-10-05 00:00:00,Abuja,Cash,Store_D,0.07
3809,2488,Tablet,Electronics,6,235.56,1413.3600000000001,2024-08-13 00:00:00,Lagos,cash,Store_D,0.04
3810,2955,Printer,Electronics,5,1277.38,6386.900000000001,23/10/2024,Kano,cash,Store_C,0.19
3811,3412,Headphones,electronics,9,1205.65,10850.85,2024-02-01 00:00:00,lagos,cash,Store_A,0.0
3812,2466,Headphones,electronics,7,486.79,3407.53,2023-06-12 00:00:00,Port Harcourt,CARD,Store_A,0.01
3813,4785,Laptop,Electronics,5,395.09,1975.4499999999998,2022-09-29 00:00:00,Lagos,cash,Store_B,0.11
3814,2928,Camera,electronics,5,631.74,3158.7,2023-09-29 00:00:00,Abuja,Card,Store_D,0.08
3815,1318,Printer,ELECTRONICS,5,157.19,785.95,2024-08-26 00:00:00,Kano,cash,Store_D,0.03
3816,4986,Tablet,ELECTRONICS,9,1275.59,11480.31,2022-06-04 00:00:00,lagos,Card,Store_D,0.26
3817,3643,Tablet,Electronics,10,957.93,9579.3,2022-04-05 00:00:00,Lagos,CARD,Store_B,0.21
3818,3239,Tablet,ELECTRONICS,3,1017.62,3052.86,2023-04-19 00:00:00,Abuja,Transfer,Store_D,0.08
3819,2385,Camera,Electronics,4,-242.26,-969.04,2024-02-02 00:00:00,Lagos,CARD,Store_A,0.11
3820,3214,Camera,Electronics,3,431.05,1293.15,2024-12-14,Kano,Card,Store_B,0.04
3821,2009,Printer,ELECTRONICS,6,1435.11,8610.66,2023-08-10,Lagos,CARD,Store_A,0.02
3822,4096,Printer,Electronics,3,592.48,1777.44,2022-04-27 00:00:00,LAGOS,Card,Store_D,0.11
3823,3787,Tablet,electronics,2,1997.68,3995.36,01/02/2023,Abuja,Transfer,Store_D,0.12
3824,4417,Tablet,ELECTRONICS,10,193.43,1934.3000000000002,2023-12-25 00:00:00,Lagos,Card,Store_D,0.08
3825,1217,Laptop,electronics,2,642.82,1285.64,2022-12-22 00:00:00,Kano,Transfer,Store_B,0.28
3826,2299,Laptop,electronics,5,1595.49,7977.45,2022-02-01 00:00:00,Lagos,Transfer,Store_B,0.16
3827,3716,Camera,electronics,3,87.07,261.21,2024-03-25 00:00:00,Port Harcourt,CARD,Store_D,0.18
3828,4024,Camera,ELECTRONICS,2,491.01,982.02,2022-02-15 00:00:00,Port Harcourt,Cash,Store_C,0.13
3829,3790,Laptop,electronics,8,181.31,1450.48,2022-04-11 00:00:00,Abuja,CARD,Store_C,0.04
3830,1824,Camera,electronics,3,1326.75,3980.25,2022-05-04 00:00:00,LAGOS,Cash,Store_C,0.28
3831,3283,Tablet,Electronics,2,1109.27,2218.54,2024-09-30 00:00:00,lagos,Cash,Store_C,0.04
3832,4540,Headphones,electronics,6,943.15,5658.9,2023-10-11 00:00:00,Lagos,Card,Store_C,0.29
3833,3510,Printer,ELECTRONICS,7,1196.23,8373.61,2023-03-27 00:00:00,Port Harcourt,cash,Store_A,0.01
3834,2423,Laptop,ELECTRONICS,3,378.3,1134.9,2022-05-08 00:00:00,Abuja,CARD,Store_B,0.01
3835,3992,Headphones,electronics,1,586.15,586.15,2023-01-12 00:00:00,Port Harcourt,Card,Store_C,0.23
3836,2462,Phone,electronics,7,377.89,2645.23,2024-01-07 00:00:00,lagos,Card,Store_A,0.13
3837,4606,Camera,ELECTRONICS,1,759.44,759.44,2022-02-03 00:00:00,lagos,Transfer,Store_C,0.29
3838,4883,Camera,ELECTRONICS,9,447.31,4025.79,2022-10-12 00:00:00,Abuja,Cash,Store_C,0.28
3839,3391,Tablet,Electronics,8,1454.25,11634.0,2022-05-24 00:00:00,lagos,CARD,Store_A,0.01
3840,1006,Phone,ELECTRONICS,9,1877.59,16898.309999999998,2023-03-14 00:00:00,,CARD,Store_D,0.14
3841,1688,Printer,electronics,3,1969.88,5909.64,2022-09-16 00:00:00,lagos,Card,Store_D,0.14
3842,1145,Camera,Electronics,6,1654.77,9928.619999999999,14/10/2024,Port Harcourt,Cash,Store_A,0.28
3843,1770,Laptop,electronics,2,638.45,1276.9,2023-03-21 00:00:00,Kano,Transfer,Store_A,0.24
3844,3023,Printer,electronics,10,1112.0,11120.0,2022-07-18 00:00:00,Port Harcourt,Transfer,Store_D,0.2
3845,1699,Phone,Electronics,9,827.26,7445.34,17/11/2023,Abuja,cash,Store_A,0.28
3846,4202,Headphones,electronics,3,804.35,2413.05,2023-09-04 00:00:00,Abuja,Cash,Store_B,0.08
3847,3737,Laptop,Electronics,3,1610.91,4832.7300000000005,2022-08-23 00:00:00,Kano,cash,Store_D,0.05
3848,4341,Headphones,ELECTRONICS,3,846.97,2540.91,2023-07-10 00:00:00,lagos,Card,Store_A,0.24
3849,3422,Phone,electronics,5,468.0,2340.0,01/09/2023,LAGOS,CARD,Store_D,0.09
3850,4051,Laptop,ELECTRONICS,8,387.13,3097.04,2024-07-26 00:00:00,Abuja,Cash,Store_D,0.01
3851,2594,Phone,Electronics,4,913.68,3654.72,2024-08-31 00:00:00,Kano,cash,Store_B,0.08
3852,2041,Phone,Electronics,2,592.94,1185.88,2035-01-01 00:00:00,Kano,Transfer,Store_B,0.25
3853,3120,Phone,ELECTRONICS,5,387.24,1936.2,2023-06-27 00:00:00,Abuja,Transfer,Store_B,0.04
3854,4270,Laptop,electronics,5,146.65,733.25,2024-01-08 00:00:00,LAGOS,Transfer,Store_C,0.13
3855,3472,Headphones,Electronics,9,131.96,1187.64,2022-04-02 00:00:00,Abuja,CARD,Store_D,0.19
3856,2657,Headphones,electronics,7,596.62,4176.34,2024-03-23 00:00:00,Port Harcourt,Card,Store_C,0.21
3857,4131,Printer,electronics,1,464.39,464.39,2022-08-15 00:00:00,Kano,Card,Store_C,0.22
3858,1491,Tablet,electronics,2,75.74,151.48,2023-10-08,Lagos,CARD,Store_A,0.23
3859,2498,Laptop,electronics,7,1183.45,8284.15,2023-04-10 00:00:00,Port Harcourt,Cash,Store_A,0.1
3860,2046,Laptop,Electronics,9,146.41,1317.69,2023-11-11 00:00:00,lagos,Transfer,Store_C,0.03
3861,1153,Phone,ELECTRONICS,10,1785.56,17855.6,2022-03-31 00:00:00,Port Harcourt,Card,Store_A,0.04
3862,2474,Tablet,ELECTRONICS,6,1170.63,7023.780000000001,2022-12-21 00:00:00,Kano,cash,Store_D,0.1
3863,4318,Laptop,Electronics,9,218.21,1963.89,2023-02-24,lagos,Transfer,Store_B,0.16
3864,2095,Printer,ELECTRONICS,10,286.18,2861.8,2024-05-06 00:00:00,Port Harcourt,Cash,Store_A,0.26
3865,2672,Camera,electronics,3,789.81,2369.43,2022-01-30 00:00:00,Port Harcourt,Transfer,Store_C,0.01
3866,3392,Camera,electronics,8,486.13,3889.04,2022-08-29 00:00:00,Lagos,Card,Store_C,0.06
3867,3855,Headphones,Electronics,10,266.95,2669.5,2035-01-01 00:00:00,lagos,Transfer,Store_A,0.23
3868,2193,Headphones,ELECTRONICS,2,-1406.32,-2812.64,2023-07-18 00:00:00,Abuja,CARD,Store_B,0.13
3869,3112,Laptop,Electronics,4,770.47,3081.88,2024-05-27 00:00:00,Abuja,CARD,Store_A,0.2
3870,2505,Camera,Electronics,6,1919.27,11515.619999999999,2024-11-02 00:00:00,Abuja,Card,Store_C,0.23
347,1018,Headphones,Electronics,1,1419.76,1419.76,2022-09-18 00:00:00,Kano,cash,Store_B,0.12
3872,4738,Phone,ELECTRONICS,7,1509.8,10568.6,2023-02-23 00:00:00,LAGOS,Cash,Store_A,0.05
3873,2468,Camera,ELECTRONICS,4,1796.34,7185.36,2024-06-30 00:00:00,Kano,CARD,Store_A,0.23
3874,3559,Headphones,Electronics,5,154.83,774.1500000000001,2023-09-17 00:00:00,Abuja,Cash,Store_B,0.07
3875,1649,Camera,ELECTRONICS,3,572.87,1718.6100000000001,2023-04-20 00:00:00,Abuja,Transfer,Store_B,0.23
3876,3729,Camera,electronics,1,814.45,814.45,2022-10-30 00:00:00,lagos,cash,Store_D,0.08
3877,2718,Printer,ELECTRONICS,1,1726.9,1726.9,2024-04-22 00:00:00,LAGOS,cash,Store_C,0.28
3878,3482,Printer,electronics,5,678.19,3390.9500000000003,2022-09-24 00:00:00,Kano,CARD,Store_A,0.29
3879,2078,Laptop,ELECTRONICS,4,828.56,3314.24,2022-11-26 00:00:00,Port Harcourt,Transfer,Store_A,0.22
3880,4192,Printer,Electronics,9,394.85,3553.65,2024-02-12 00:00:00,LAGOS,CARD,Store_B,0.2
3881,4748,Printer,Electronics,8,1947.12,15576.96,2022-03-01 00:00:00,Lagos,CARD,Store_C,0.03
3882,2955,Tablet,ELECTRONICS,5,1631.05,8155.25,2023-04-15 00:00:00,Port Harcourt,cash,Store_A,0.09
3883,4536,Headphones,Electronics,3,757.41,2272.23,2022-08-16 00:00:00,lagos,Transfer,Store_A,0.23
3884,3578,Printer,electronics,10,1338.35,13383.5,2024-06-04 00:00:00,LAGOS,Cash,Store_C,0.11
3885,4361,Tablet,ELECTRONICS,2,1590.68,3181.36,2024-11-16 00:00:00,LAGOS,Card,Store_B,0.18
3886,2494,Printer,ELECTRONICS,9,602.77,5424.93,2023-10-06 00:00:00,Lagos,CARD,Store_D,0.28
3887,3366,Laptop,Electronics,10,1032.74,10327.4,2024-04-03 00:00:00,LAGOS,Card,Store_D,0.01
3888,1598,Phone,Electronics,1,1271.51,1271.51,2023-12-26 00:00:00,Abuja,Card,Store_B,0.18
3889,2609,Headphones,Electronics,2,1757.43,3514.86,2024-08-26 00:00:00,Abuja,Transfer,Store_D,0.02
3890,2610,Phone,ELECTRONICS,7,1352.26,9465.82,2024-11-13 00:00:00,Abuja,CARD,Store_C,0.27
3891,4133,Laptop,ELECTRONICS,9,842.79,7585.11,2024-11-04 00:00:00,Kano,Card,Store_D,0.08
3892,4594,Tablet,Electronics,1,1536.98,1536.98,2022-12-20 00:00:00,lagos,cash,Store_A,0.18
3893,3317,Headphones,electronics,6,79.43,476.58000000000004,03/09/2024,LAGOS,Transfer,Store_A,0.24
3894,1294,Printer,Electronics,6,496.05,2976.3,2022-07-18 00:00:00,Kano,Transfer,Store_A,0.24
3895,3783,Printer,Electronics,1,271.42,271.42,2022-03-03 00:00:00,lagos,Card,Store_A,0.02
3896,3603,Printer,Electronics,6,1617.45,9704.7,2023-02-25 00:00:00,Lagos,CARD,Store_D,0.01
3897,1307,Printer,Electronics,8,1722.82,13782.56,15/08/2024,Port Harcourt,cash,Store_A,0.13
3898,1245,Printer,electronics,5,104.56,522.8,2022-12-31 00:00:00,Kano,Transfer,Store_C,0.01
3899,4736,Camera,ELECTRONICS,4,676.49,2705.96,2022-10-27 00:00:00,LAGOS,Transfer,Store_B,0.05
3900,2016,Tablet,Electronics,5,1763.04,8815.2,2024-04-29 00:00:00,Abuja,Card,Store_C,0.28
3901,1838,Printer,ELECTRONICS,10,849.46,8494.6,2022-02-25 00:00:00,Port Harcourt,cash,Store_C,0.13
3902,4596,Laptop,ELECTRONICS,6,1008.71,6052.26,2035-01-01 00:00:00,Port Harcourt,Transfer,Store_C,0.19
3903,3265,Tablet,electronics,8,1722.26,13778.08,2022-05-07 00:00:00,lagos,cash,Store_A,0.26
3904,4375,Tablet,ELECTRONICS,1,1324.52,1324.52,14/05/2024,Lagos,CARD,Store_B,0.13
3905,1129,Camera,Electronics,9,1438.1,12942.9,2023-03-25 00:00:00,Lagos,cash,Store_A,0.15
3906,4225,Tablet,electronics,6,1721.57,10329.42,2022-10-02 00:00:00,Lagos,Cash,Store_C,0.02
280,2483,Printer,ELECTRONICS,3,833.92,2501.7599999999998,2022-09-29 00:00:00,Lagos,cash,Store_B,0.2
3908,1028,Camera,ELECTRONICS,9,1509.92,13589.28,2024-05-12 00:00:00,LAGOS,cash,Store_B,0.05
3909,4896,Headphones,ELECTRONICS,4,202.46,809.84,2023-12-29 00:00:00,Kano,cash,Store_B,0.04
3910,3914,Laptop,ELECTRONICS,10,1458.41,14584.1,2024-07-13 00:00:00,lagos,Transfer,Store_B,0.23
3911,4739,Camera,Electronics,4,693.89,2775.56,2023-12-12 00:00:00,Port Harcourt,Cash,Store_D,0.08
3912,2937,Phone,Electronics,10,943.3,9433.0,2024-12-04 00:00:00,Port Harcourt,Card,Store_A,0.23
3913,2547,Printer,Electronics,6,1348.93,8093.58,2023-10-14 00:00:00,Kano,Cash,Store_C,0.04
3914,2918,Headphones,ELECTRONICS,7,983.1,6881.7,2023-07-10 00:00:00,Abuja,Card,Store_D,0.06
3915,1520,Phone,ELECTRONICS,1,753.5,753.5,2024-04-05 00:00:00,Abuja,cash,Store_D,0.16
3916,1937,Tablet,Electronics,9,1149.36,10344.24,2022-12-15 00:00:00,Kano,cash,Store_A,0.19
3917,2651,Camera,ELECTRONICS,10,697.03,6970.299999999999,2023-05-05 00:00:00,Lagos,Card,Store_B,0.22
3918,1388,Headphones,ELECTRONICS,6,1991.44,11948.64,2023-12-11 00:00:00,,Transfer,Store_D,0.05
3919,3805,Printer,electronics,2,839.21,1678.42,2024-03-02 00:00:00,Lagos,Cash,Store_A,0.07
3920,4999,Headphones,electronics,3,277.69,833.0699999999999,19/03/2024,Kano,Cash,Store_C,0.13
3921,3967,Camera,ELECTRONICS,10,238.75,2387.5,2024-11-04 00:00:00,lagos,Cash,Store_D,0.1
3922,4852,Printer,electronics,8,334.48,2675.84,2024-03-12 00:00:00,Port Harcourt,CARD,Store_D,0.29
3923,1146,Laptop,ELECTRONICS,6,1587.82,9526.92,2022-05-19 00:00:00,LAGOS,cash,Store_B,0.29
3924,3469,Tablet,Electronics,7,230.84,1615.88,2022-05-04 00:00:00,lagos,cash,Store_B,0.26
3925,2045,Camera,ELECTRONICS,6,1884.67,11308.02,2022-10-02 00:00:00,Kano,cash,Store_B,0.08
3926,4453,Laptop,electronics,4,1773.6,7094.4,2024-03-11 00:00:00,lagos,CARD,Store_B,0.0
3927,4832,Camera,electronics,7,372.31,2606.17,2024-05-27,Lagos,Cash,Store_C,0.22
3928,1375,Camera,ELECTRONICS,4,1445.53,5782.12,2023-10-27 00:00:00,Abuja,Transfer,Store_C,0.01
3929,2964,Camera,electronics,1,1923.37,1923.37,2023-02-20 00:00:00,LAGOS,Card,Store_D,0.26
3930,4948,Camera,ELECTRONICS,2,304.34,608.68,2022-11-24 00:00:00,Kano,CARD,Store_B,0.24
3931,1070,Laptop,ELECTRONICS,7,125.89,881.23,2024-11-01 00:00:00,Kano,cash,Store_B,0.14
3932,4891,Printer,ELECTRONICS,5,1304.71,6523.55,2023-09-23,lagos,Transfer,Store_C,0.22
3933,3393,Tablet,ELECTRONICS,2,426.99,853.98,2024-11-15 00:00:00,Kano,Card,Store_B,0.25
3934,3546,Printer,electronics,3,379.69,1139.07,2022-05-26 00:00:00,Abuja,Card,Store_C,0.26
3935,1444,Phone,Electronics,4,1859.07,7436.28,2022-07-23 00:00:00,lagos,Cash,Store_B,0.15
3936,4557,Headphones,electronics,10,155.53,1555.3,2023-03-09 00:00:00,Kano,Card,Store_A,0.24
3937,1122,Camera,ELECTRONICS,4,1342.15,5368.6,2023-03-13 00:00:00,Port Harcourt,Cash,Store_B,0.15
3938,3641,Camera,ELECTRONICS,7,,,2024-11-10 00:00:00,Kano,CARD,Store_A,0.16
3939,2301,Printer,ELECTRONICS,7,399.51,2796.5699999999997,2024-01-27 00:00:00,LAGOS,CARD,Store_D,0.15
3940,3049,Laptop,electronics,7,1135.14,7945.9800000000005,2023-08-05 00:00:00,lagos,CARD,Store_D,0.08
3941,4877,Camera,Electronics,8,107.1,856.8,2024-09-19 00:00:00,lagos,Card,Store_C,0.17
3942,2899,Headphones,ELECTRONICS,10,1122.67,11226.7,2024-04-02 00:00:00,Lagos,CARD,Store_D,0.11
3943,3149,Printer,Electronics,5,155.42,777.0999999999999,2023-06-01 00:00:00,LAGOS,cash,Store_B,0.2
3944,1892,Tablet,electronics,8,163.5,1308.0,2024-08-28 00:00:00,Port Harcourt,Cash,Store_C,0.09
3945,3733,Tablet,ELECTRONICS,1,1073.0,1073.0,2023-12-19,Lagos,Cash,Store_C,0.26
3946,1876,Printer,electronics,10,864.7,8647.0,2023-11-17 00:00:00,Port Harcourt,Transfer,Store_A,0.18
3947,1076,Printer,electronics,9,1052.6,9473.4,2024-03-19 00:00:00,Lagos,Transfer,Store_D,0.22
3948,1532,Headphones,ELECTRONICS,4,1601.98,6407.92,2022-03-16 00:00:00,Abuja,Card,Store_A,0.07
3949,4524,Laptop,electronics,8,586.19,4689.52,2023-03-17 00:00:00,Port Harcourt,cash,Store_A,0.1
3950,3846,Printer,Electronics,4,429.64,1718.56,2023-04-11 00:00:00,Abuja,cash,Store_C,0.19
3951,3052,Camera,electronics,4,1502.73,6010.92,2022-09-12,LAGOS,Transfer,Store_B,0.11
3952,1343,Laptop,electronics,9,1703.93,15335.37,2024-08-28 00:00:00,Abuja,Cash,Store_C,0.25
3953,1359,Laptop,ELECTRONICS,7,815.49,5708.43,2024-03-28 00:00:00,Lagos,CARD,Store_A,0.08
3954,3961,Tablet,Electronics,9,1826.34,16437.059999999998,2022-09-16 00:00:00,Kano,Card,Store_A,0.18
3955,3295,Phone,electronics,7,1412.31,9886.17,2023-06-23 00:00:00,Kano,CARD,Store_D,0.19
3956,2147,Headphones,Electronics,8,606.83,4854.64,2024-07-04 00:00:00,Kano,CARD,Store_B,0.04
3957,3211,Laptop,electronics,2,299.69,599.38,2022-07-31 00:00:00,LAGOS,Card,Store_B,0.13
3958,2851,Printer,ELECTRONICS,1,578.64,578.64,2023-11-20 00:00:00,Abuja,cash,Store_C,0.06
3959,4612,Laptop,electronics,4,298.81,1195.24,2023-11-26 00:00:00,Port Harcourt,Cash,Store_C,0.04
3960,4205,Printer,ELECTRONICS,10,998.27,9982.7,2024-07-29,Kano,cash,Store_D,0.21
3961,3319,Printer,Electronics,8,1850.92,14807.36,2022-03-07 00:00:00,Abuja,CARD,Store_A,0.21
3962,4832,Camera,ELECTRONICS,3,1635.66,4906.9800000000005,2024-11-13 00:00:00,Kano,Cash,Store_A,0.03
3963,1533,Tablet,Electronics,9,1499.33,13493.97,2022-11-03 00:00:00,LAGOS,cash,Store_C,0.26
3964,4625,Phone,ELECTRONICS,3,331.87,995.61,2022-02-16 00:00:00,Abuja,CARD,Store_C,0.15
3965,1047,Tablet,ELECTRONICS,6,,,2022-09-19 00:00:00,lagos,Card,Store_D,0.26
3966,1719,Printer,electronics,4,1368.58,5474.32,2022-09-09 00:00:00,lagos,CARD,Store_B,0.16
3967,4204,Printer,ELECTRONICS,7,1233.5,8634.5,2024-12-19 00:00:00,Kano,Cash,Store_B,0.28
3968,4376,Tablet,ELECTRONICS,9,1285.19,11566.710000000001,2022-12-30 00:00:00,Abuja,Card,Store_B,0.19
3969,4201,Printer,Electronics,8,1092.22,8737.76,25/09/2023,Kano,Card,Store_B,0.17
3970,1161,Headphones,ELECTRONICS,10,418.27,4182.7,16/01/2022,Kano,Card,Store_B,0.24
3971,3943,Camera,Electronics,4,127.05,508.2,2035-01-01 00:00:00,Abuja,Cash,Store_B,0.12
3972,2565,Tablet,Electronics,6,1688.07,10128.42,2022-10-07 00:00:00,lagos,Card,Store_C,0.02
3973,1797,Printer,Electronics,2,473.71,947.42,2023-10-07 00:00:00,Lagos,Card,Store_D,0.07
3974,3921,Tablet,ELECTRONICS,2,815.5,1631.0,2022-06-22 00:00:00,LAGOS,Card,Store_A,0.0
3975,2217,Printer,Electronics,9,223.16,2008.44,2023-05-21 00:00:00,Kano,Transfer,Store_A,0.19
3976,4228,Camera,Electronics,8,842.81,6742.48,2022-07-30 00:00:00,lagos,cash,Store_D,0.3
3977,4864,Laptop,electronics,9,1067.55,9607.949999999999,2023-12-14 00:00:00,Kano,Cash,Store_B,0.19
3978,4140,Tablet,Electronics,10,1947.84,19478.399999999998,2022-09-16 00:00:00,LAGOS,cash,Store_D,0.19
3979,2821,Laptop,Electronics,8,1644.24,13153.92,2023-07-10 00:00:00,Lagos,CARD,Store_D,0.04
3980,4060,Phone,electronics,10,936.49,9364.9,2022-02-03 00:00:00,Port Harcourt,CARD,Store_D,0.25
3981,4380,Laptop,ELECTRONICS,3,1647.5,4942.5,15/08/2023,Lagos,Cash,Store_D,0.26
3982,2047,Tablet,ELECTRONICS,1,245.54,245.54,2022-09-24 00:00:00,LAGOS,CARD,Store_A,0.12
3983,4065,Camera,ELECTRONICS,3,1427.63,4282.89,2024-08-28 00:00:00,Kano,CARD,Store_D,0.2
3984,1507,Phone,electronics,10,1050.79,10507.9,2023-07-09 00:00:00,lagos,Card,Store_A,0.18
3985,3068,Camera,ELECTRONICS,4,458.25,1833.0,2022-04-13 00:00:00,Lagos,cash,Store_C,0.1
3986,2057,Tablet,Electronics,6,1097.37,6584.219999999999,2024-01-17 00:00:00,Kano,Card,Store_C,0.28
3987,4081,Printer,ELECTRONICS,5,1740.36,8701.8,2022-10-14,LAGOS,Transfer,Store_C,0.28
3988,1863,Laptop,Electronics,8,1783.12,14264.96,2023-08-25 00:00:00,lagos,Card,Store_B,0.19
3989,4646,Headphones,electronics,3,904.7,2714.1000000000004,2024-04-20,LAGOS,Transfer,Store_C,0.01
3990,4983,Headphones,ELECTRONICS,7,1434.81,10043.67,2022-12-12 00:00:00,Lagos,Transfer,Store_B,0.1
3991,4726,Camera,ELECTRONICS,5,793.23,3966.15,2022-06-21 00:00:00,LAGOS,Transfer,Store_D,0.07
3992,1001,Laptop,ELECTRONICS,5,1649.9,8249.5,2022-03-25 00:00:00,,Transfer,Store_C,0.22
3993,2083,Headphones,ELECTRONICS,8,1995.2,15961.6,2022-10-26 00:00:00,Kano,cash,Store_B,0.11
3994,3867,Laptop,ELECTRONICS,7,288.97,2022.7900000000002,2024-01-16 00:00:00,LAGOS,cash,Store_C,0.0
3995,2393,Camera,electronics,2,922.85,1845.7,2024-04-17 00:00:00,lagos,Card,Store_C,0.27
3996,1928,Tablet,electronics,4,875.04,3500.16,2023-10-09 00:00:00,Kano,cash,Store_C,0.13
3997,4018,Phone,Electronics,4,858.68,3434.72,2024-08-20 00:00:00,Abuja,Cash,Store_C,0.06
3998,1839,Tablet,ELECTRONICS,2,885.0,1770.0,2024-01-13 00:00:00,Port Harcourt,Cash,Store_D,0.03
3999,3270,Headphones,electronics,1,1932.8,1932.8,2024-07-14 00:00:00,Lagos,cash,Store_B,0.2
4000,4195,Headphones,electronics,3,330.11,990.33,2022-10-18 00:00:00,Abuja,Transfer,Store_D,0.13
4001,2547,Printer,Electronics,8,1811.25,14490.0,2022-12-01 00:00:00,Abuja,cash,Store_D,0.02
4002,2684,Tablet,ELECTRONICS,8,1276.01,10208.08,2022-11-17 00:00:00,Kano,Card,Store_B,0.08
4003,4336,Tablet,ELECTRONICS,8,389.87,3118.96,2022-06-28 00:00:00,Kano,cash,Store_A,0.09
4004,3368,Camera,electronics,8,1050.02,8400.16,2023-02-22 00:00:00,Abuja,Card,Store_B,0.22
4005,4970,Headphones,Electronics,6,426.88,2561.2799999999997,2022-03-24 00:00:00,Port Harcourt,CARD,Store_D,0.02
4006,2259,Camera,ELECTRONICS,10,759.93,7599.299999999999,2022-03-29,Port Harcourt,CARD,Store_D,0.26
4007,3837,Printer,Electronics,5,157.23,786.15,2024-03-07 00:00:00,Kano,Cash,Store_B,0.24
4008,3155,Tablet,Electronics,10,1874.45,18744.5,2022-01-27 00:00:00,Lagos,Cash,Store_C,0.25
4009,4560,Printer,ELECTRONICS,9,1432.76,12894.84,2023-06-03 00:00:00,lagos,CARD,Store_B,0.15
4010,3457,Camera,Electronics,8,1157.75,9262.0,2023-06-23 00:00:00,Port Harcourt,CARD,Store_A,0.1
4011,1828,Printer,Electronics,2,1203.33,2406.66,2022-06-03 00:00:00,Kano,CARD,Store_B,0.25
4012,2739,Phone,electronics,4,141.65,566.6,2022-06-21 00:00:00,Port Harcourt,Card,Store_A,0.29
4013,1813,Camera,electronics,7,1124.28,7869.96,2023-11-14 00:00:00,Kano,Cash,Store_C,0.2
